,loss,f1_score,val_loss,val_f1_score
0,4.6913347244262695,0.02344474568963051,4.392361640930176,0.0009638554765842855
1,4.601936340332031,0.016824668273329735,4.37503719329834,0.001585557358339429
2,4.52673864364624,0.022560428828001022,4.3291544914245605,0.0009638554765842855
3,4.498865604400635,0.01929295063018799,4.28364896774292,0.0012260538060218096
4,4.452779293060303,0.02349875681102276,4.308950901031494,0.00202754489146173
5,4.4197096824646,0.018985239788889885,4.239067554473877,0.0009589041001163423
6,4.391482353210449,0.01899814046919346,4.249234199523926,0.0007272727089002728
7,4.351054668426514,0.020542528480291367,4.224332332611084,0.00235329894348979
8,4.316463470458984,0.020600249990820885,4.200221538543701,0.0055286334827542305
9,4.292423725128174,0.02146722376346588,4.180682182312012,0.001069254707545042
10,4.280644416809082,0.02096756547689438,4.178243160247803,0.00399131141602993
11,4.256468296051025,0.014504458755254745,4.171716213226318,0.007187951356172562
12,4.235486030578613,0.01572447456419468,4.1605329513549805,0.0066253007389605045
13,4.205380439758301,0.02140616811811924,4.140597820281982,0.0011059907265007496
14,4.190901279449463,0.023179657757282257,4.130901336669922,0.0035947717260569334
15,4.1864824295043945,0.01862516812980175,4.107363224029541,0.002740259515121579
16,4.168275833129883,0.022098500281572342,4.105968952178955,0.0002797202905640006
17,4.151866912841797,0.019830642268061638,4.047183513641357,0.023279275745153427
18,4.1190505027771,0.022507380694150925,4.003507614135742,0.021176066249608994
19,4.066217422485352,0.03135678172111511,3.9305531978607178,0.012506374157965183
20,3.9777956008911133,0.03612165153026581,3.824828624725342,0.009699884802103043
21,3.867797613143921,0.036268576979637146,3.653897523880005,0.0341092087328434
22,3.7758893966674805,0.0439562052488327,3.5517232418060303,0.023373456671833992
23,3.7165348529815674,0.049566544592380524,3.463670492172241,0.02428554557263851
24,3.6423470973968506,0.053923383355140686,3.3909685611724854,0.028575345873832703
25,3.5624840259552,0.06684588640928268,3.287609815597534,0.038780976086854935
26,3.4949193000793457,0.07993356883525848,3.196336269378662,0.07362116128206253
27,3.4134531021118164,0.0859622210264206,3.193647861480713,0.07284139841794968
28,3.347557783126831,0.10116367042064667,3.096353054046631,0.08794138580560684
29,3.289734363555908,0.11186483502388,2.9904286861419678,0.11889190971851349
30,3.207296133041382,0.11618661880493164,2.951448678970337,0.11474792659282684
31,3.1487839221954346,0.11764118075370789,2.8583896160125732,0.15064649283885956
32,3.0584917068481445,0.13746410608291626,2.8035686016082764,0.16849471628665924
33,3.011274576187134,0.15458345413208008,2.735957384109497,0.18331573903560638
34,2.9589579105377197,0.14698663353919983,2.6941983699798584,0.18078427016735077
35,2.924952745437622,0.17164988815784454,2.665818452835083,0.18289808928966522
36,2.8597424030303955,0.1800917387008667,2.6684844493865967,0.20502036809921265
37,2.8301355838775635,0.1914777010679245,2.5612220764160156,0.2724354565143585
38,2.7864136695861816,0.19918856024742126,2.6118006706237793,0.2442178577184677
39,2.7557802200317383,0.2035963386297226,2.5355911254882812,0.2699832022190094
40,2.723041296005249,0.2102547585964203,2.4221861362457275,0.29839062690734863
41,2.695878028869629,0.2230929732322693,2.410231351852417,0.3045465052127838
42,2.66292667388916,0.23651771247386932,2.363917589187622,0.32324087619781494
43,2.611907482147217,0.23783613741397858,2.379730463027954,0.29532039165496826
44,2.5790724754333496,0.26360848546028137,2.2791731357574463,0.329506516456604
45,2.5283291339874268,0.27287837862968445,2.2761826515197754,0.2977457046508789
46,2.5132062435150146,0.2660606801509857,2.2525861263275146,0.3098183870315552
47,2.4903411865234375,0.28541168570518494,2.207224130630493,0.33869513869285583
48,2.4683547019958496,0.2776165306568146,2.2225348949432373,0.32715389132499695
49,2.41744327545166,0.2861473858356476,2.16611909866333,0.350652277469635
50,2.390993595123291,0.297627329826355,2.2038793563842773,0.311297208070755
51,2.374959945678711,0.30580440163612366,2.1496918201446533,0.3396633267402649
52,2.331002712249756,0.3135269582271576,2.0973284244537354,0.3698318898677826
